Age,Attrition,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,0,300,Neurology,2,3,Life Sciences,1,1,Male,56,3,5,Administrative,3,Married,18880,5,No,11,3,1,80,0,24,2,2,22,6,4,14
56,0,310,Neurology,7,2,Technical Degree,1,4,Male,72,3,1,Nurse,3,Married,2339,8,No,11,3,4,80,1,14,4,1,10,9,9,8
41,0,582,Cardiology,28,4,Life Sciences,1,1,Female,60,2,4,Therapist,2,Married,13570,0,No,23,4,3,80,1,21,3,3,20,7,0,10
34,0,704,Cardiology,28,3,Marketing,1,4,Female,95,2,2,Nurse,3,Married,6712,1,No,21,4,4,80,2,8,2,3,8,7,1,7
36,0,301,Cardiology,15,4,Marketing,1,4,Male,88,1,2,Nurse,4,Divorced,5406,1,No,24,4,1,80,1,15,4,2,15,12,11,11
41,0,930,Cardiology,3,3,Life Sciences,1,3,Male,57,2,2,Nurse,2,Divorced,8938,2,No,11,3,3,80,1,14,5,3,5,4,0,4
32,0,529,Neurology,2,3,Technical Degree,1,4,Male,78,3,1,Other,1,Single,2439,1,No,14,3,4,80,0,4,4,3,4,2,1,2
35,0,1146,Neurology,26,4,Life Sciences,1,3,Female,31,3,3,Other,4,Single,8837,1,Yes,16,3,3,80,0,9,2,3,9,0,1,7
38,0,345,Cardiology,10,2,Life Sciences,1,1,Female,100,3,2,Nurse,4,Married,5343,1,No,11,3,3,80,1,10,1,3,10,7,1,9
50,0,878,Cardiology,1,4,Life Sciences,1,2,Male,94,3,2,Nurse,3,Divorced,6728,7,No,12,3,4,80,2,12,3,3,6,3,0,1
36,0,1120,Cardiology,11,4,Marketing,1,2,Female,100,2,2,Nurse,4,Married,6652,4,No,13,3,1,80,1,8,2,2,6,3,0,0
45,0,374,Cardiology,20,3,Life Sciences,1,4,Female,50,3,2,Nurse,3,Single,4850,8,No,15,3,3,80,0,8,3,3,5,3,0,1
40,0,1322,Neurology,2,4,Life Sciences,1,3,Male,52,2,1,Other,3,Single,2809,2,No,14,3,4,80,0,8,2,3,2,2,2,2
35,0,1199,Neurology,18,4,Life Sciences,1,3,Male,80,3,2,Nurse,3,Married,5689,1,Yes,14,3,4,80,2,10,2,4,10,2,0,2
40,0,1194,Neurology,2,4,Medical,1,3,Female,98,3,1,Other,3,Married,2001,2,No,14,3,2,80,3,20,2,3,5,3,0,2
35,0,287,Neurology,1,4,Life Sciences,1,3,Female,62,1,1,Other,4,Married,2977,1,No,12,3,4,80,1,4,5,3,4,3,1,1
29,0,1378,Neurology,13,2,Other,1,4,Male,46,2,2,Nurse,2,Married,4025,4,Yes,13,3,1,80,1,10,2,3,4,3,0,3
29,0,468,Neurology,28,4,Medical,1,4,Female,73,2,1,Other,1,Single,3785,1,No,14,3,2,80,0,5,3,1,5,4,0,4
50,1,410,Cardiology,28,3,Marketing,1,4,Male,39,2,3,Nurse,1,Divorced,10854,4,Yes,13,3,2,80,1,20,3,3,3,2,2,0
39,0,722,Cardiology,24,1,Marketing,1,2,Female,60,2,4,Nurse,4,Married,12031,0,No,11,3,1,80,1,21,2,2,20,9,9,6
31,0,325,Cardiology,5,3,Medical,1,2,Male,74,3,2,Therapist,1,Single,9936,0,No,19,3,2,80,0,10,2,3,9,4,1,7
26,0,1167,Cardiology,5,3,Other,1,4,Female,30,2,1,Other,3,Single,2966,0,No,18,3,4,80,0,5,2,3,4,2,0,0
36,0,884,Neurology,23,2,Medical,1,3,Male,41,4,2,Nurse,4,Married,2571,4,No,17,3,3,80,1,17,3,3,5,2,0,3
39,0,613,Neurology,6,1,Medical,1,4,Male,42,2,3,Nurse,1,Married,9991,4,No,15,3,1,80,1,9,5,3,7,7,1,7
27,0,155,Cardiology,4,3,Life Sciences,1,2,Male,87,4,2,Therapist,2,Married,6142,1,Yes,20,4,2,80,1,6,0,3,6,2,0,3
49,0,1023,Cardiology,2,3,Medical,1,4,Male,63,2,2,Nurse,2,Married,5390,2,No,14,3,4,80,0,17,3,2,9,6,0,8
34,0,628,Neurology,8,3,Medical,1,2,Male,82,4,2,Nurse,3,Married,4404,2,No,12,3,1,80,0,6,3,4,4,3,1,2
37,0,1115,Maternity,1,4,Life Sciences,1,1,Male,51,2,2,Therapist,3,Divorced,5993,1,No,18,3,3,80,1,7,2,4,7,5,0,7
40,0,1398,Cardiology,2,4,Life Sciences,1,3,Female,79,3,5,Admin,3,Married,18041,0,No,14,3,4,80,0,21,2,3,20,15,1,12
45,0,1329,Maternity,2,2,Other,1,4,Female,59,2,2,Therapist,4,Divorced,5770,1,No,19,3,1,80,2,10,3,3,10,7,3,9
39,0,466,Maternity,1,1,Life Sciences,1,4,Female,65,2,4,Therapist,4,Married,12742,1,No,16,3,3,80,1,21,3,3,21,6,11,8
56,0,667,Maternity,1,4,Life Sciences,1,3,Male,57,3,2,Other,3,Divorced,6306,1,No,21,4,1,80,1,13,2,2,13,12,1,9
49,0,1490,Maternity,7,4,Life Sciences,1,3,Male,35,3,3,Other,2,Divorced,10466,3,No,14,3,2,80,2,29,3,3,8,7,0,7
36,0,711,Maternity,5,4,Life Sciences,1,2,Female,42,3,3,Other,1,Married,8008,4,No,12,3,3,80,2,9,6,3,3,2,0,2
38,0,1189,Maternity,1,3,Life Sciences,1,4,Male,90,3,2,Nurse,4,Married,4735,7,No,15,3,4,80,2,19,4,4,13,11,2,9
53,0,607,Maternity,2,5,Technical Degree,1,3,Female,78,2,3,Therapist,4,Married,10169,0,No,16,3,2,80,1,34,4,3,33,7,1,9
36,0,1229,Cardiology,8,4,Technical Degree,1,1,Male,84,3,2,Nurse,4,Divorced,5079,4,No,13,3,4,80,2,12,3,3,7,7,0,7
40,0,791,Maternity,2,2,Medical,1,3,Female,38,4,2,Other,2,Married,4244,1,No,24,4,4,80,1,8,2,3,8,7,3,7
24,0,1206,Maternity,17,1,Medical,1,4,Female,41,2,2,Therapist,3,Divorced,4377,1,No,15,3,2,80,2,5,6,3,4,2,3,2
41,0,314,Neurology,1,3,Human Resources,1,4,Male,59,2,5,Admin,3,Married,19189,1,No,12,3,2,80,1,22,3,3,22,7,2,10
32,0,1018,Neurology,3,2,Life Sciences,1,3,Female,39,3,3,Therapist,4,Single,11159,3,No,15,3,4,80,0,10,6,3,7,7,7,7
54,0,685,Neurology,3,3,Life Sciences,1,4,Male,85,3,4,Therapist,4,Married,17779,3,No,14,3,1,80,0,36,2,3,10,9,0,9
40,0,444,Cardiology,2,2,Marketing,1,2,Female,92,3,2,Nurse,2,Married,5677,3,No,14,3,3,80,1,15,4,3,11,8,5,10
43,0,1291,Neurology,15,2,Life Sciences,1,3,Male,65,2,4,Therapist,3,Married,17603,1,No,24,4,1,80,1,14,3,3,14,10,6,11
35,0,819,Maternity,2,3,Life Sciences,1,3,Male,44,2,3,Therapist,2,Divorced,10274,2,No,18,3,2,80,1,15,2,4,7,7,6,4
58,0,1272,Maternity,5,3,Technical Degree,1,3,Female,37,2,3,Other,2,Divorced,10552,2,Yes,13,3,4,80,1,24,3,3,6,0,0,4
32,0,1200,Maternity,1,4,Technical Degree,1,4,Male,62,3,2,Nurse,1,Married,4087,4,No,14,3,2,80,1,9,3,2,6,5,1,2
27,0,608,Maternity,1,2,Life Sciences,1,3,Female,68,3,3,Therapist,1,Married,7412,1,No,11,3,4,80,0,9,3,3,9,7,0,7
29,0,1329,Maternity,7,3,Life Sciences,1,3,Male,82,3,2,Other,4,Divorced,6623,1,Yes,11,3,2,80,2,6,2,3,6,0,1,0
47,0,1225,Cardiology,2,4,Life Sciences,1,2,Female,47,4,4,Admin,2,Divorced,15972,6,No,14,3,3,80,3,29,2,3,3,2,1,2
44,0,1099,Cardiology,5,3,Marketing,1,2,Male,88,3,5,Admin,2,Married,18213,7,No,11,3,3,80,1,26,5,3,22,9,3,10
52,0,715,Maternity,19,4,Medical,1,4,Male,41,3,1,Nurse,4,Married,4258,0,No,18,3,1,80,1,5,3,3,4,3,1,2
41,0,930,Cardiology,3,3,Life Sciences,1,3,Male,57,2,2,Nurse,2,Divorced,8938,2,No,11,3,3,80,1,14,5,3,5,4,0,4
34,0,1397,Maternity,1,5,Life Sciences,1,2,Male,42,3,1,Nurse,4,Married,2691,1,No,12,3,4,80,1,10,4,2,10,9,8,8
39,0,1218,Maternity,1,1,Life Sciences,1,2,Male,52,3,5,Admin,3,Divorced,19197,1,Yes,14,3,3,80,1,21,3,3,21,8,1,6
42,0,933,Maternity,29,3,Life Sciences,1,2,Male,98,3,2,Therapist,2,Married,4434,1,No,13,3,4,80,1,10,3,2,9,8,7,8
50,0,854,Cardiology,1,4,Medical,1,4,Female,68,3,5,Admin,4,Divorced,19517,3,No,11,3,3,80,1,32,3,2,7,0,0,6
46,0,1144,Maternity,7,4,Medical,1,3,Female,30,3,2,Therapist,3,Married,5258,2,No,14,3,3,80,0,7,2,4,1,0,0,0
45,0,192,Maternity,10,2,Life Sciences,1,1,Male,69,3,1,Nurse,4,Married,2654,3,No,21,4,4,80,2,8,3,2,2,2,0,2
31,0,1112,Cardiology,5,4,Life Sciences,1,1,Female,67,3,2,Nurse,4,Married,5476,1,No,11,3,1,80,2,10,2,3,10,0,0,2
29,0,1389,Maternity,21,4,Life Sciences,1,2,Female,51,4,3,Therapist,1,Divorced,9980,1,No,11,3,3,80,1,10,1,3,10,9,8,8
41,0,645,Cardiology,1,3,Marketing,1,2,Male,49,4,3,Nurse,1,Married,8392,1,No,16,3,3,80,1,10,2,3,10,7,0,7
38,0,345,Cardiology,10,2,Life Sciences,1,1,Female,100,3,2,Nurse,4,Married,5343,1,No,11,3,3,80,1,10,1,3,10,7,1,9
53,0,1219,Cardiology,2,4,Life Sciences,1,1,Female,78,2,4,Admin,4,Married,15427,2,No,16,3,3,80,0,31,3,3,25,8,3,7
35,0,1182,Cardiology,11,2,Marketing,1,4,Male,54,3,2,Nurse,4,Divorced,4968,1,No,11,3,4,80,1,5,3,3,5,2,0,2
49,0,465,Maternity,6,1,Life Sciences,1,3,Female,41,2,4,Other,3,Married,13966,2,Yes,19,3,2,80,1,30,3,3,15,11,2,12
40,0,369,Maternity,8,2,Life Sciences,1,2,Female,92,3,2,Therapist,1,Married,6516,2,Yes,16,3,2,80,1,18,3,3,1,0,0,0
46,0,1319,Cardiology,3,3,Technical Degree,1,1,Female,45,4,4,Nurse,1,Divorced,13225,2,No,12,3,4,80,1,25,5,3,19,17,2,8
58,0,1055,Neurology,1,3,Medical,1,4,Female,76,3,5,Therapist,1,Married,19701,3,Yes,21,4,3,80,1,32,3,3,9,8,1,5
48,0,365,Maternity,4,5,Medical,1,3,Male,89,2,4,Admin,4,Married,15202,2,No,25,4,2,80,1,23,3,3,2,2,2,2
29,0,1010,Maternity,1,3,Life Sciences,1,1,Female,97,3,1,Nurse,4,Divorced,3760,1,No,15,3,1,80,3,3,5,3,3,2,1,2
31,0,655,Neurology,7,4,Life Sciences,1,4,Male,48,3,2,Nurse,4,Divorced,5915,3,No,22,4,4,80,1,10,3,2,7,7,1,7
38,0,1186,Maternity,3,4,Other,1,3,Male,44,3,1,Nurse,3,Married,2821,3,No,16,3,1,80,1,8,2,3,2,2,2,2
29,0,136,Maternity,1,3,Life Sciences,1,1,Male,89,3,2,Other,1,Married,5373,0,No,12,3,1,80,1,6,5,2,5,3,0,2
36,0,188,Maternity,7,4,Other,1,2,Male,65,3,1,Nurse,4,Single,4678,2,No,18,3,3,80,0,8,6,3,6,2,0,1
42,0,469,Maternity,2,2,Medical,1,4,Male,35,3,4,Admin,1,Married,17665,0,No,17,3,4,80,1,23,3,3,22,6,13,7
25,0,810,Cardiology,8,3,Life Sciences,1,4,Male,57,4,2,Nurse,2,Married,4851,0,No,22,4,3,80,1,4,4,3,3,2,1,2
48,0,715,Neurology,1,3,Life Sciences,1,4,Male,76,2,5,Therapist,4,Single,18265,6,No,12,3,3,80,0,25,3,4,1,0,0,0
38,0,508,Maternity,6,4,Life Sciences,1,1,Male,72,2,2,Therapist,3,Married,5321,2,No,11,3,4,80,1,10,1,3,8,3,7,7
43,0,1473,Maternity,8,4,Other,1,3,Female,74,3,2,Other,3,Divorced,4522,4,Yes,14,3,4,80,0,8,3,3,5,2,0,2
53,0,1070,Neurology,3,4,Medical,1,3,Male,45,3,4,Therapist,3,Married,17584,3,Yes,16,3,4,80,3,21,5,2,5,3,1,3
54,0,821,Neurology,5,2,Medical,1,1,Male,86,3,5,Therapist,1,Married,19406,4,No,11,3,3,80,1,24,4,2,4,2,1,2
47,0,1180,Maternity,25,3,Medical,1,1,Male,84,3,3,Other,3,Single,8633,2,No,23,4,2,80,0,25,3,3,17,14,12,11
31,0,480,Maternity,7,2,Medical,1,2,Female,31,3,2,Therapist,1,Married,4306,1,No,12,3,2,80,1,13,5,1,13,10,3,12
23,0,1309,Maternity,26,1,Life Sciences,1,3,Male,83,3,1,Nurse,4,Divorced,2904,1,No,12,3,3,80,2,4,2,2,4,2,0,2
40,0,1202,Maternity,2,1,Medical,1,2,Female,89,4,2,Other,3,Divorced,6377,5,No,20,4,2,80,3,15,0,3,12,11,11,8
32,0,801,Cardiology,1,4,Marketing,1,3,Female,48,3,3,Nurse,4,Married,10422,1,No,19,3,3,80,2,14,3,3,14,10,5,7
26,0,933,Cardiology,1,3,Life Sciences,1,3,Male,57,3,2,Nurse,3,Married,5296,1,No,17,3,2,80,1,8,3,3,8,7,7,7
28,0,280,Neurology,1,2,Life Sciences,1,3,Male,43,3,1,Other,4,Divorced,2706,1,No,15,3,2,80,1,3,2,3,3,2,2,2
29,0,232,Maternity,19,3,Technical Degree,1,4,Male,34,3,2,Therapist,4,Divorced,4262,4,No,12,3,2,80,2,8,2,4,3,2,1,2
22,0,581,Maternity,1,2,Life Sciences,1,4,Male,63,3,1,Nurse,3,Single,3375,0,No,12,3,4,80,0,4,2,4,3,2,1,2
37,0,674,Maternity,13,3,Medical,1,1,Male,47,3,2,Nurse,4,Married,4285,1,No,17,3,1,80,0,10,2,3,10,8,3,7
43,0,1034,Cardiology,16,3,Marketing,1,4,Female,80,3,4,Admin,4,Married,16064,5,Yes,22,4,3,80,1,22,3,3,17,13,1,9
39,0,505,Maternity,2,4,Technical Degree,1,3,Female,64,3,3,Other,3,Single,10938,0,No,25,4,4,80,0,20,1,3,19,6,11,8
33,0,1141,Cardiology,1,3,Life Sciences,1,3,Female,42,4,2,Nurse,1,Married,5376,2,No,19,3,1,80,2,10,3,3,5,3,1,3
34,0,121,Maternity,2,4,Medical,1,3,Female,86,2,1,Nurse,1,Single,4381,1,No,11,3,3,80,0,6,3,3,6,5,1,3
39,0,443,Neurology,8,1,Life Sciences,1,3,Female,48,3,1,Nurse,3,Married,3755,1,No,11,3,1,80,1,8,3,3,8,3,0,7
31,0,1154,Cardiology,2,2,Life Sciences,1,1,Male,54,3,1,Other,3,Married,3067,0,No,19,3,3,80,1,3,1,3,2,2,1,2
48,0,163,Cardiology,2,5,Marketing,1,2,Female,37,3,2,Therapist,4,Married,4051,2,No,14,3,1,80,1,14,2,3,9,7,6,7
53,0,102,Neurology,23,4,Life Sciences,1,4,Female,72,3,4,Therapist,4,Single,14275,6,No,18,3,3,80,0,33,0,3,12,9,3,8
28,0,120,Cardiology,4,3,Medical,1,2,Male,43,3,2,Therapist,3,Married,4221,1,No,15,3,2,80,0,5,3,4,5,4,0,4
45,0,1195,Maternity,2,2,Medical,1,1,Male,65,2,4,Admin,4,Married,16792,9,No,23,4,4,80,1,22,1,3,20,8,11,8
29,0,718,Maternity,8,1,Medical,1,2,Male,79,2,2,Therapist,4,Married,5056,1,Yes,15,3,3,80,1,10,2,2,10,7,1,2
34,0,704,Cardiology,28,3,Marketing,1,4,Female,95,2,2,Therapist,3,Married,6712,1,No,21,4,4,80,2,8,2,3,8,7,1,7
27,0,269,Neurology,5,1,Technical Degree,1,3,Male,42,2,3,Therapist,4,Divorced,12808,1,Yes,16,3,2,80,1,9,3,3,9,8,0,8
30,0,201,Maternity,5,3,Technical Degree,1,4,Female,84,3,1,Nurse,1,Divorced,3204,5,No,14,3,4,80,1,8,3,3,3,2,2,2
34,0,678,Maternity,19,3,Life Sciences,1,2,Female,35,2,1,Nurse,4,Married,2929,1,No,12,3,2,80,0,10,3,3,10,9,8,7
31,0,670,Maternity,26,1,Life Sciences,1,1,Male,31,3,1,Nurse,3,Divorced,2911,1,No,17,3,4,80,1,5,1,2,5,2,4,3
27,0,829,Cardiology,8,1,Marketing,1,3,Male,84,3,2,Therapist,4,Married,4342,0,No,19,3,2,80,1,5,3,3,4,2,1,1
38,0,437,Cardiology,16,3,Life Sciences,1,2,Female,90,3,2,Therapist,2,Single,4198,2,No,12,3,2,80,0,8,5,4,3,2,1,2
27,0,1410,Cardiology,3,1,Medical,1,4,Female,71,4,2,Therapist,4,Divorced,4647,1,Yes,20,4,2,80,2,6,3,3,6,5,0,4
55,0,444,Maternity,2,1,Medical,1,3,Male,40,2,4,Admin,1,Single,16756,7,No,15,3,2,80,0,31,3,4,9,7,6,2
52,0,319,Maternity,3,3,Medical,1,4,Male,39,2,3,Therapist,3,Married,7969,2,Yes,14,3,3,80,0,28,4,3,5,4,0,4
35,0,1029,Maternity,16,3,Life Sciences,1,4,Female,91,2,3,Other,2,Single,8606,1,No,19,3,4,80,0,11,3,1,11,8,3,3
53,0,346,Neurology,6,3,Life Sciences,1,4,Male,86,3,2,Nurse,4,Single,2450,2,No,17,3,4,80,0,19,4,3,2,2,2,2
43,0,559,Neurology,10,4,Life Sciences,1,3,Female,82,2,2,Nurse,3,Divorced,5257,1,No,11,3,2,80,1,9,3,4,9,7,0,0
27,0,1420,Cardiology,2,1,Marketing,1,3,Male,85,3,1,Other,1,Divorced,3041,0,No,11,3,2,80,1,5,3,3,4,3,0,2
38,0,594,Neurology,2,2,Medical,1,3,Female,75,2,1,Nurse,2,Married,2468,4,No,14,3,2,80,1,9,4,2,6,1,0,5
36,0,607,Cardiology,7,3,Marketing,1,1,Female,83,4,2,Therapist,1,Married,4639,2,No,16,3,4,80,1,17,2,2,15,7,6,13
46,0,1125,Cardiology,10,3,Marketing,1,3,Female,94,2,3,Therapist,4,Married,9071,2,Yes,19,3,3,80,1,15,3,3,3,2,1,2
51,0,684,Neurology,6,3,Life Sciences,1,1,Male,51,3,5,Therapist,3,Single,19537,7,No,13,3,3,80,0,23,5,3,20,18,15,15
27,0,954,Cardiology,9,3,Marketing,1,4,Male,44,3,2,Therapist,4,Single,4105,1,No,14,3,1,80,0,7,5,3,7,7,0,7
30,0,1138,Neurology,6,3,Technical Degree,1,1,Female,48,2,2,Nurse,4,Married,4627,0,No,12,3,1,80,1,10,6,3,9,2,6,7
28,0,821,Cardiology,5,4,Medical,1,1,Male,98,3,2,Therapist,4,Single,4908,1,No,14,3,2,80,0,4,3,3,4,2,0,2
36,0,884,Neurology,23,2,Medical,1,3,Male,41,4,2,Nurse,4,Married,2571,4,No,17,3,3,80,1,17,3,3,5,2,0,3
31,0,1188,Cardiology,20,2,Marketing,1,4,Female,45,3,2,Therapist,3,Married,6932,1,No,13,3,4,80,1,9,2,2,9,8,0,0
37,0,342,Cardiology,16,4,Marketing,1,4,Male,66,2,2,Therapist,3,Divorced,6334,4,No,19,3,4,80,2,9,2,3,1,0,0,0
35,0,1276,Maternity,16,3,Life Sciences,1,4,Male,72,3,3,Other,3,Married,7632,4,Yes,12,3,3,80,0,10,2,3,8,7,0,0
49,0,1098,Maternity,4,2,Medical,1,1,Male,85,2,5,Admin,3,Married,18711,2,No,13,3,3,80,1,23,2,4,1,0,0,0
49,0,722,Neurology,25,4,Life Sciences,1,3,Female,84,3,1,Nurse,1,Married,3211,1,No,14,3,4,80,1,10,3,2,9,6,1,4
42,0,748,Neurology,9,2,Medical,1,1,Female,74,3,1,Nurse,4,Single,3673,1,No,13,3,3,80,0,12,3,3,12,9,5,8
31,0,1332,Maternity,11,2,Medical,1,3,Male,80,3,2,Other,1,Married,6833,1,Yes,12,3,4,80,0,6,2,2,6,5,0,1
30,0,1427,Neurology,2,1,Medical,1,2,Male,35,2,1,Nurse,4,Single,2720,0,No,13,3,4,80,0,6,3,3,5,3,1,2
35,0,619,Cardiology,1,3,Marketing,1,2,Male,85,3,2,Therapist,3,Married,4717,9,No,11,3,3,80,0,15,2,3,11,9,6,9
28,0,857,Maternity,10,3,Other,1,3,Female,59,3,2,Nurse,3,Single,3660,3,No,13,3,4,80,0,10,4,4,8,7,1,7
39,0,360,Maternity,23,3,Medical,1,3,Male,93,3,1,Nurse,1,Single,3904,0,No,13,3,1,80,0,6,2,3,5,2,0,3
48,0,817,Cardiology,2,1,Marketing,1,2,Male,56,4,2,Therapist,2,Married,8120,3,No,12,3,4,80,0,12,3,3,2,2,2,2
34,0,401,Neurology,1,3,Life Sciences,1,4,Female,86,2,1,Nurse,2,Married,3294,5,No,17,3,1,80,1,7,2,2,5,4,0,2
55,0,282,Maternity,2,2,Medical,1,4,Female,58,1,5,Admin,3,Married,19187,4,No,14,3,4,80,1,23,5,3,19,9,9,11
38,0,1336,Neurology,2,3,Human Resources,1,1,Male,100,3,1,Other,2,Divorced,2592,5,No,13,3,4,80,3,13,3,3,11,10,3,8
37,0,309,Cardiology,10,4,Life Sciences,1,4,Female,88,2,2,Nurse,4,Divorced,6694,2,Yes,14,3,3,80,3,8,5,3,1,0,0,0
29,0,665,Maternity,15,3,Life Sciences,1,3,Male,60,3,1,Nurse,4,Single,2340,1,No,19,3,1,80,0,6,1,3,6,5,1,5
35,0,727,Neurology,3,3,Life Sciences,1,3,Male,41,2,1,Nurse,3,Married,1281,1,No,18,3,3,80,2,1,3,3,1,0,0,0
33,0,1146,Cardiology,25,3,Medical,1,2,Female,82,3,2,Nurse,3,Married,4539,1,No,12,3,1,80,1,10,3,2,10,7,0,1
36,0,530,Cardiology,2,4,Life Sciences,1,3,Female,51,3,2,Other,4,Single,4502,3,No,15,3,3,80,0,17,2,2,13,7,6,7
23,0,977,Maternity,10,3,Technical Degree,1,4,Male,45,4,1,Nurse,3,Married,2073,2,No,16,3,4,80,1,4,2,3,2,2,2,2
32,0,1005,Neurology,2,2,Life Sciences,1,4,Male,79,3,1,Nurse,4,Single,3068,0,No,13,3,3,80,0,8,2,2,7,7,3,6
36,0,884,Cardiology,1,4,Life Sciences,1,2,Female,73,3,2,Nurse,3,Single,6815,6,No,13,3,1,80,0,15,5,3,1,0,0,0
42,0,288,Maternity,2,3,Life Sciences,1,4,Male,40,3,3,Other,4,Married,10124,2,Yes,14,3,3,80,1,24,3,1,20,8,13,9
55,0,135,Maternity,18,4,Medical,1,3,Male,62,3,2,Other,2,Married,6385,3,Yes,14,3,4,80,2,17,3,3,8,7,6,7
35,0,735,Maternity,6,1,Life Sciences,1,3,Male,66,3,1,Nurse,3,Married,3506,0,Yes,14,3,4,80,0,4,3,3,3,2,2,2
40,0,692,Neurology,11,3,Technical Degree,1,4,Female,73,3,2,Nurse,3,Married,6323,1,No,11,3,1,80,1,10,2,4,10,9,9,4
28,0,1366,Maternity,24,2,Technical Degree,1,2,Male,72,2,3,Other,1,Single,8722,1,No,12,3,1,80,0,10,2,2,10,7,1,9
37,0,504,Maternity,10,3,Medical,1,1,Male,61,3,3,Therapist,3,Divorced,10048,6,No,11,3,2,80,2,17,5,3,1,0,0,0
40,0,898,Neurology,6,2,Medical,1,3,Male,38,3,4,Admin,4,Single,16437,1,Yes,21,4,4,80,0,21,2,3,21,7,7,7
28,0,440,Maternity,21,3,Medical,1,3,Male,42,3,1,Nurse,4,Married,2713,1,No,11,3,3,80,1,5,2,1,5,2,0,2
28,0,1476,Neurology,1,3,Life Sciences,1,3,Female,55,1,2,Nurse,4,Married,6674,0,No,11,3,1,80,3,10,6,3,9,8,7,5
29,0,1082,Neurology,9,4,Medical,1,4,Female,43,3,1,Nurse,3,Married,2974,9,No,17,3,3,80,1,9,2,3,5,3,1,2
36,0,566,Neurology,18,4,Life Sciences,1,3,Male,81,4,1,Nurse,4,Married,3688,4,No,18,3,4,80,2,4,2,3,1,0,0,0
35,0,1017,Maternity,6,4,Life Sciences,1,2,Male,82,1,2,Nurse,4,Single,6646,1,No,13,3,2,80,0,17,3,3,17,11,11,8
42,0,1474,Neurology,5,2,Other,1,2,Male,97,3,1,Nurse,3,Married,2093,4,No,17,3,4,80,1,8,4,3,2,2,2,0
47,0,666,Maternity,29,4,Life Sciences,1,1,Male,88,3,3,Admin,2,Married,11849,1,Yes,12,3,4,80,1,10,2,2,10,7,9,9
31,0,1222,Maternity,11,4,Life Sciences,1,4,Male,48,3,1,Nurse,4,Married,2356,3,Yes,19,3,2,80,1,8,2,3,6,4,0,2
46,0,991,Neurology,1,2,Life Sciences,1,4,Female,44,3,1,Other,1,Single,3423,6,No,12,3,3,80,0,10,3,4,7,6,5,7
45,0,930,Cardiology,9,3,Marketing,1,4,Male,74,3,3,Nurse,1,Divorced,10761,4,Yes,12,3,3,80,1,18,2,3,5,4,0,2
38,0,1180,Maternity,29,1,Medical,1,2,Male,70,3,2,Other,1,Married,6673,7,Yes,19,3,2,80,0,17,2,3,1,0,0,0
34,0,1107,Neurology,9,4,Technical Degree,1,1,Female,52,3,1,Other,3,Married,2742,1,No,15,3,4,80,0,2,0,3,2,2,2,2
46,0,526,Cardiology,1,2,Marketing,1,2,Female,92,3,3,Nurse,1,Divorced,10453,1,No,25,4,3,80,3,24,2,3,24,13,15,7
35,0,556,Maternity,23,2,Life Sciences,1,2,Male,50,2,2,Therapist,3,Married,5916,3,Yes,13,3,1,80,0,8,1,3,1,0,0,1
32,0,585,Maternity,10,3,Life Sciences,1,1,Male,56,3,1,Nurse,3,Married,3433,6,No,13,3,1,80,1,10,3,2,5,2,1,3
36,0,1302,Neurology,6,4,Life Sciences,1,1,Male,80,4,2,Nurse,1,Married,5562,3,Yes,13,3,4,80,1,9,3,3,3,2,0,2
49,0,636,Neurology,10,4,Life Sciences,1,3,Female,35,3,5,Therapist,1,Single,18665,9,Yes,11,3,4,80,0,22,4,3,3,2,1,2
36,0,311,Neurology,7,3,Life Sciences,1,1,Male,77,3,1,Nurse,2,Single,2013,2,No,11,3,3,80,0,15,4,3,4,3,1,3
43,0,957,Maternity,28,3,Medical,1,2,Female,72,4,1,Nurse,3,Single,4739,4,No,12,3,4,80,0,18,2,3,3,2,1,2
27,0,1277,Neurology,8,5,Life Sciences,1,1,Male,87,1,1,Nurse,3,Married,4621,1,No,19,3,4,80,3,3,4,3,3,2,1,2
52,0,585,Cardiology,29,4,Life Sciences,1,1,Male,40,3,1,Other,4,Divorced,3482,2,No,15,3,2,80,2,16,3,2,9,8,0,0
58,0,601,Maternity,7,4,Medical,1,3,Female,53,2,3,Therapist,1,Married,10008,7,Yes,14,3,4,80,0,31,0,2,10,9,5,9
53,0,661,Cardiology,7,2,Marketing,1,1,Female,78,2,3,Nurse,4,Married,10934,7,Yes,18,3,4,80,1,35,3,3,5,2,0,4
36,0,1456,Cardiology,13,5,Marketing,1,2,Male,96,2,2,Nurse,1,Divorced,6134,5,Yes,13,3,2,80,3,16,3,3,2,2,2,2
25,0,583,Cardiology,4,1,Marketing,1,3,Male,87,2,2,Nurse,1,Married,4256,1,No,12,3,1,80,0,5,1,4,5,2,0,3
29,0,1283,Maternity,23,3,Life Sciences,1,4,Male,54,3,1,Nurse,4,Single,2201,9,No,16,3,4,80,0,6,4,3,3,2,1,2
